VascoBlues,Μάριμπορ,3-2, 2.21 , 2.81 , 3.2 ,1.52,2.11,21:57
Monchengladbach,Ντόρτμουντ,0-2, 2.65 , 2.4 , 3.05 ,1.43,2.33,21:54
Laziali,ΚίτρινοιΛευκωσίας,1-2, 2.15 , 2.89 , 3.25 ,1.55,2.06,21:51
LondonGunners,Τσέλσι,1-0, 2.26 , 2.88 , 3.05 ,1.39,2.43,21:48
YoungBoysFC,Μπράγκα,2-0, 2.22 , 2.85 , 3.1 ,1.46,2.25,21:45
Μιλάνο,FCBergamo,1-0, 2.19 , 2.96 , 3.1 ,1.42,2.35,21:36
Lipsia,MunichReds,1-0, 2.54 , 2.43 , 3.15 ,1.51,2.13,21:33
Νότινγχαμ,VillaLions,0-1, 2.57 , 2.5 , 3.05 ,1.4,2.41,21:30
Φούλαμ,ManchesterBlue,1-1, 2.64 , 2.37 , 3.15 ,1.48,2.19,21:27
Ναντ,NisCity,0-2, 2.48 , 2.56 , 3.05 ,1.43,2.33,21:24
InterBlues,TorinoJuve,2-2, 2.47 , 2.52 , 3.15 ,1.48,2.2,21:21
Μονακό,Rennais,1-2, 2.19 , 3 , 3 ,1.37,2.52,21:15
Ghent,Αντβέρπ,1-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,21:12
Berlin,Φράιμπουργκ,1-0, 2.26 , 2.88 , 3.05 ,1.39,2.43,21:09
Βιγιαρεάλ,Rosenborg,0-1, 2.09 , 3 , 3.2 ,1.52,2.12,21:06
Λυών,ΚίτρινοιΒορρά,1-3, 2.16 , 2.99 , 3.1 ,1.43,2.33,21:03
Βερόνα,DoriaBlues,2-3, 2.22 , 2.81 , 3.2 ,1.52,2.12,21:00
FCBrugge,Λέστερ,2-1, 2.37 , 2.61 , 3.2 ,1.52,2.13,20:57
Βαλένθια,Βιγιαρεάλ,0-2, 2.54 , 2.47 , 3.1 ,1.46,2.25,20:54
Βασιλεία,Plzen,1-2, 2.1 , 3.15 , 3.05 ,1.4,2.41,20:51
Λυών,Παρί,4-2, 2.62 , 2.34 , 3.2 ,1.55,2.07,20:48
Σάλτσμπουργκ,Μονακό,0-1, 2.18 , 3.05 , 3 ,1.37,2.51,20:45
Παρί,Πόρτο,5-0, 2.11 , 3 , 3.2 ,1.51,2.14,20:42
ShakhtarUnited,Partisans,2-2, 2.16 , 2.93 , 3.15 ,1.49,2.19,20:39
Laziali,Κάλιαρι,1-0, 1.98 , 3.4 , 3.1 ,1.4,2.41,20:36
Μιλάνο,LisbonEagles,1-1, 2.34 , 2.79 , 2.99 ,1.37,2.52,20:33
VascoBlues,Basaksehir,2-0, 2.44 , 2.54 , 3.15 ,1.49,2.18,20:30
Plzen,ΚίτρινοιΛευκωσίας,1-0, 2.21 , 2.81 , 3.2 ,1.52,2.11,20:27
Real,BetisGreens,1-1, 1.89 , 3.6 , 3.2 ,1.44,2.29,20:24
BelgradeReds,Φράιμπουργκ,3-0, 2.09 , 3.1 , 3.15 ,1.46,2.25,20:21
RiverAthletes,NisCity,2-1, 1.93 , 3.45 , 3.25 ,1.48,2.19,20:18
SassuoloFC,Νάπολι,2-2, 2.85 , 2.25 , 3.1 ,1.43,2.33,20:15
Ένωση,Τρίπολη,1-2, 2.23 , 2.79 , 3.2 ,1.51,2.13,20:12
TorinoJuve,Τραμπζονσπόρ,1-1, 1.93 , 3.35 , 3.3 ,1.54,2.08,20:09
Μπαρτσελόνα,MadridAthletes,1-0, 2.26 , 2.82 , 3.1 ,1.45,2.28,20:06
Ντόρτμουντ,Χόφενχαϊμ,0-1, 1.93 , 3.35 , 3.3 ,1.54,2.08,20:03
Ερυθρόλευκοι,ΓουέστΧαμ,0-1, 2.1 , 3 , 3.2 ,1.52,2.13,20:00
Νίκαια,Αγρίνιο,2-0, 2.37 , 2.64 , 3.1 ,1.46,2.26,19:57
LondonGunners,Eindhoven,0-3, 2.16 , 2.92 , 3.15 ,1.48,2.19,19:54
SportingLions,Real,0-1, 2.71 , 2.29 , 3.2 ,1.52,2.12,19:51
Λέστερ,Lipsia,1-1, 2.49 , 2.56 , 3.05 ,1.42,2.34,19:48
Μαρσέιγ,NisCity,1-1, 2.07 , 3.25 , 3.05 ,1.36,2.53,19:45
Σαουθάμπτον,RedDevils,2-0, 2.68 , 2.42 , 2.99 ,1.37,2.5,19:42
Μιλάνο,FiorentinaCity,2-0, 2.11 , 3.05 , 3.15 ,1.45,2.27,19:39
Μαρσέιγ,Frankfurt,2-0, 2.31 , 2.77 , 3.1 ,1.43,2.33,19:36
Rosenborg,Ρόμα,1-1, 2.78 , 2.22 , 3.25 ,1.56,2.05,19:33
MunichReds,LondonSpurs,0-1, 2.06 , 3.15 , 3.15 ,1.47,2.21,19:30
Ερυθρόλευκοι,Τσέλσι,0-3, 2.56 , 2.46 , 3.1 ,1.45,2.27,19:27
Lipsia,Πόρτο,1-2, 2.18 , 2.97 , 3.1 ,1.42,2.34,19:24
LondonSpurs,ΓουέστΧαμ,0-2, 1.89 , 3.6 , 3.2 ,1.45,2.28,19:21
Περιστέρι,Βόλος,2-1, 2.41 , 2.67 , 3.05 ,1.39,2.43,19:15
Λυών,Φράιμπουργκ,1-2, 2.04 , 3.25 , 3.15 ,1.43,2.33,19:12
GalataLions,Μονακό,2-1, 2.39 , 2.68 , 3.05 ,1.4,2.41,19:09
Βερόνα,Ρόμα,0-2, 2.62 , 2.37 , 3.15 ,1.49,2.19,19:06
Νάπολι,TorinoJuve,2-2, 2.39 , 2.59 , 3.15 ,1.51,2.14,19:03
ΚίτρινοιΒορρά,ShakhtarUnited,2-1, 2.45 , 2.54 , 3.15 ,1.49,2.19,19:00
BelgradeReds,RiverAthletes,1-1, 2.57 , 2.5 , 3.05 ,1.4,2.41,18:57
ΔικέφαλοςΒορρά,KievWhites,0-3, 2.47 , 2.57 , 3.05 ,1.43,2.33,18:54
Τσέλσι,MunichReds,0-1, 2.56 , 2.46 , 3.1 ,1.45,2.27,18:51
Μπράγκα,Rennais,1-0, 2.21 , 2.81 , 3.2 ,1.52,2.11,18:48
BetisGreens,Περιστέρι,1-1, 2.16 , 2.93 , 3.15 ,1.49,2.19,18:45
Σαουθάμπτον,Έβερτον,2-1, 2.47 , 2.57 , 3.05 ,1.43,2.33,18:42
Φράιμπουργκ,Αντβέρπ,2-2, 2.27 , 2.7 , 3.25 ,1.56,2.05,18:36
ShakhtarUnited,Λυών,2-1, 2.33 , 2.8 , 2.99 ,1.37,2.51,18:30
MadridAthletes,FCBergamo,2-3, 2.49 , 2.56 , 3.05 ,1.42,2.34,18:27
ΚρίσταλΠάλας,VillaLions,3-2, 2.42 , 2.72 , 2.95 ,1.34,2.59,18:24
Σεβίλλη,Τραμπζονσπόρ,3-0, 1.99 , 3.3 , 3.15 ,1.45,2.27,18:21
Κοπεγχάγη,WolvesCity,2-0, 2.32 , 2.81 , 3 ,1.37,2.5,18:18
FiorentinaCity,InterBlues,1-0, 2.66 , 2.39 , 3.05 ,1.43,2.33,18:15
Fener,Πόρτο,0-2, 2.62 , 2.37 , 3.15 ,1.49,2.18,18:12
Βασιλεία,ΚίτρινοιΛευκωσίας,0-3, 2.04 , 3.25 , 3.15 ,1.43,2.33,18:09
FCBrugge,Παρί,1-0, 2.61 , 2.35 , 3.2 ,1.55,2.06,18:06
Μαρσέιγ,AmsterdamReds,2-2, 2.52 , 2.64 , 2.91 ,1.32,2.7,18:03
Rennais,Ναντ,2-0, 2.1 , 3.05 , 3.15 ,1.46,2.26,18:00
Plzen,BetisGreens,1-3, 2.44 , 2.54 , 3.15 ,1.49,2.18,17:57
ManchesterBlue,Μπεσίκτας,3-1, 1.84 , 3.65 , 3.35 ,1.54,2.08,17:54
Ερυθρόλευκοι,Μονακό,4-1, 2.24 , 2.84 , 3.1 ,1.45,2.27,17:51
BelgradeReds,Μάριμπορ,2-2, 2.09 , 3.1 , 3.15 ,1.46,2.25,17:48
Ηράκλειο,ΚίτρινοιΒορρά,3-2, 2.56 , 2.46 , 3.1 ,1.45,2.27,17:45
ΔικέφαλοςΒορρά,Πόρτο,1-1, 2.62 , 2.37 , 3.15 ,1.49,2.18,17:42
Νάπολι,MunichReds,1-0, 2.66 , 2.39 , 3.05 ,1.43,2.33,17:39
ShakhtarUnited,Ρόμα,2-1, 2.45 , 2.54 , 3.15 ,1.49,2.19,17:33
Φράιμπουργκ,Berlin,1-2, 2.27 , 2.7 , 3.25 ,1.56,2.05,17:30
Ένωση,FCBrugge,1-0, 2.36 , 2.61 , 3.2 ,1.52,2.12,17:27
Πράσινοι,AmsterdamReds,1-2, 2.76 , 2.33 , 3.05 ,1.4,2.41,17:24
ManchesterBlue,Λίβερπουλ,1-0, 2.39 , 2.59 , 3.15 ,1.51,2.14,17:21
Μαρσέιγ,Πόρτο,1-2, 2.39 , 2.68 , 3.05 ,1.4,2.41,17:18
Basaksehir,Ναντ,1-0, 2.09 , 3 , 3.2 ,1.52,2.12,17:15
ΚίτρινοιΛευκωσίας,Περιστέρι,1-2, 2.35 , 2.62 , 3.2 ,1.52,2.11,17:12
MunichReds,FCBergamo,1-0, 2.19 , 2.9 , 3.15 ,1.47,2.21,17:09
Βαλένθια,BetisGreens,0-3, 2.47 , 2.57 , 3.05 ,1.43,2.33,17:06
WolvesCity,Αντβέρπ,1-0, 2.03 , 3.15 , 3.2 ,1.49,2.19,17:03
Σάλτσμπουργκ,ΓουέστΧαμ,1-1, 2.04 , 3.25 , 3.1 ,1.43,2.33,17:00
Λαμία,Βόλος,1-2, 2.76 , 2.33 , 3.05 ,1.4,2.41,16:57
Αγρίνιο,Νίκαια,1-2, 2.22 , 2.85 , 3.1 ,1.46,2.25,16:54
Τραμπζονσπόρ,LondonSpurs,2-1, 2.62 , 2.37 , 3.15 ,1.49,2.19,22:09
RedDevils,Φούλαμ,4-1, 2.11 , 3.05 , 3.15 ,1.45,2.27,22:06
Βασιλεία,Περιστέρι,0-2, 2.1 , 3.15 , 3.05 ,1.4,2.41,22:03
Λεβερκούζεν,ΓουέστΧαμ,1-1, 2.1 , 3.15 , 3.05 ,1.4,2.41,22:00
Rosenborg,Βιγιαρεάλ,2-1, 2.52 , 2.45 , 3.2 ,1.52,2.11,21:57
MunichReds,Χόφενχαϊμ,1-1, 1.84 , 3.65 , 3.35 ,1.54,2.08,21:54
Monchengladbach,VascoBlues,1-0, 2.04 , 3.15 , 3.2 ,1.48,2.19,21:51
Leeds,VillaLions,0-1, 2.28 , 3 , 2.88 ,1.29,2.81,21:48
YoungBoysFC,Ghent,2-1, 2.15 , 2.94 , 3.15 ,1.49,2.18,21:45
SportingLions,Lipsia,0-3, 2.66 , 2.39 , 3.05 ,1.43,2.33,21:42
Παρί,Rennais,3-1, 2 , 3.3 , 3.15 ,1.44,2.29,21:39
SassuoloFC,DoriaBlues,1-0, 2.16 , 2.99 , 3.1 ,1.43,2.33,21:36
Monchengladbach,Lipsia,2-0, 2.57 , 2.5 , 3.05 ,1.4,2.41,21:33
ΚρίσταλΠάλας,LondonGunners,4-1, 2.68 , 2.42 , 2.99 ,1.37,2.5,21:30
Λίβερπουλ,Νιούκαστλ,3-0, 1.84 , 3.65 , 3.35 ,1.54,2.08,21:27
NisCity,Λυών,2-1, 2.47 , 2.57 , 3.05 ,1.43,2.33,21:24
Βερόνα,Ρόμα,1-1, 2.62 , 2.37 , 3.15 ,1.49,2.19,21:21
ΠράσινοιΛευκωσίας,Αντβέρπ,0-1, 2.27 , 2.7 , 3.25 ,1.56,2.05,21:18
Μονακό,Μαρσέιγ,1-0, 2.41 , 2.67 , 3.05 ,1.39,2.43,21:15
BocaBoys,Laziali,2-0, 2.04 , 3.25 , 3.1 ,1.43,2.33,21:12
Φράιμπουργκ,Ντόρτμουντ,1-2, 2.46 , 2.53 , 3.15 ,1.48,2.19,21:09
Monchengladbach,Βιγιαρεάλ,2-1, 2.16 , 2.92 , 3.15 ,1.48,2.19,21:06
FeyenordReds,Basaksehir,1-0, 2.44 , 2.54 , 3.15 ,1.49,2.18,21:03
Νάπολι,FCBergamo,2-1, 2.06 , 3.2 , 3.1 ,1.42,2.36,21:00
LisbonEagles,Ρέιντζερς,0-1, 2.24 , 2.9 , 3.05 ,1.4,2.41,20:57
BetisGreens,Σεβίλλη,0-1, 2.6 , 2.52 , 2.95 ,1.34,2.59,20:54
Βαλένθια,ΚίτρινοιΒορρά,1-0, 2.1 , 3.15 , 3.05 ,1.4,2.41,20:51
Rennais,Ναντ,0-1, 2.1 , 3.05 , 3.15 ,1.46,2.26,20:48
Σάλτσμπουργκ,GalataLions,2-1, 2.11 , 3.15 , 3.05 ,1.4,2.42,20:45
Μαρσέιγ,Anderlecht,0-3, 2.04 , 3.25 , 3.15 ,1.43,2.33,20:42
BelgradeReds,Laziali,2-1, 2.22 , 2.85 , 3.1 ,1.46,2.25,20:39
Τορίνο,Μιλάνο,0-2, 2.62 , 2.37 , 3.15 ,1.49,2.19,20:36
Frankfurt,Ένωση,0-1, 2.23 , 2.8 , 3.2 ,1.52,2.13,20:33
Φράιμπουργκ,Basaksehir,0-2, 2.52 , 2.45 , 3.2 ,1.52,2.11,20:30
BocaBoys,ShakhtarUnited,1-0, 2.18 , 3.05 , 3 ,1.37,2.51,20:27
MadridAthletes,Μπαρτσελόνα,1-2, 2.39 , 2.62 , 3.1 ,1.45,2.27,20:24
VascoBlues,CelticGreens,0-1, 2.57 , 2.5 , 3.05 ,1.4,2.41,20:21
Λυών,FeyenordReds,0-1, 2.1 , 3.15 , 3.05 ,1.4,2.41,20:18
ΔικέφαλοςΒορρά,ΚίτρινοιΒορρά,1-3, 2.26 , 2.82 , 3.1 ,1.45,2.28,20:12
FCBergamo,Λίβερπουλ,1-0, 2.4 , 2.62 , 3.1 ,1.45,2.27,20:09
Real,Βαλένθια,2-1, 1.79 , 3.85 , 3.3 ,1.51,2.15,20:06
Χόφενχαϊμ,MunichReds,1-0, 3 , 2.08 , 3.25 ,1.55,2.06,20:03
Anderlecht,LondonGunners,2-2, 2.7 , 2.3 , 3.2 ,1.52,2.11,20:00
Ένωση,Ιωάννινα,0-2, 2.1 , 3 , 3.2 ,1.51,2.13,19:57
Σάλτσμπουργκ,Real,1-0, 2.55 , 2.46 , 3.1 ,1.46,2.26,19:54
Πράσινοι,Σεβίλλη,1-1, 2.85 , 2.25 , 3.1 ,1.43,2.33,19:51
Μπαρτσελόνα,Frankfurt,1-1, 2.05 , 3.15 , 3.2 ,1.48,2.2,19:48
Παρί,Λυών,1-3, 2.05 , 3.1 , 3.25 ,1.54,2.08,19:45
Μπρέντφορντ,Leeds,1-3, 2.58 , 2.49 , 3.05 ,1.4,2.42,19:42
InterBlues,Udine,0-3, 2.07 , 3.25 , 3.05 ,1.36,2.53,19:39
Ερυθρόλευκοι,Νάπολι,2-0, 2.49 , 2.56 , 3.05 ,1.42,2.34,19:36
Rennais,Μπράγκα,1-2, 2.35 , 2.62 , 3.2 ,1.52,2.11,19:33
FCBrugge,ΔικέφαλοςΒορρά,4-0, 2.1 , 3 , 3.2 ,1.52,2.13,19:30
GalataLions,Μαρσέιγ,1-4, 2.49 , 2.6 , 2.99 ,1.37,2.5,19:24
Έβερτον,VillaLions,0-2, 2.19 , 2.96 , 3.1 ,1.42,2.35,19:21
Λέστερ,LondonSpurs,0-2, 2.39 , 2.59 , 3.15 ,1.51,2.14,19:18
Τρίπολη,Λειβαδιά,1-1, 2.18 , 2.97 , 3.1 ,1.42,2.34,19:15
YoungBoysFC,Ρόμα,0-1, 2.62 , 2.37 , 3.15 ,1.49,2.18,19:12
ManchesterBlue,Λεβερκούζεν,0-1, 1.95 , 3.45 , 3.15 ,1.41,2.37,19:09
TorinoJuve,FiorentinaCity,2-3, 1.94 , 3.4 , 3.2 ,1.47,2.21,19:06
Basaksehir,ShakhtarUnited,1-1, 2.37 , 2.64 , 3.1 ,1.46,2.26,19:00
RiverAthletes,Laziali,1-1, 2.04 , 3.15 , 3.2 ,1.48,2.19,18:57
Σεβίλλη,InterBlues,0-1, 2.39 , 2.62 , 3.1 ,1.45,2.27,18:54
TorinoJuve,Eindhoven,1-0, 1.99 , 3.25 , 3.25 ,1.51,2.14,18:51
ΚίτρινοιΒορρά,Rosenborg,1-0, 2.15 , 2.89 , 3.25 ,1.55,2.06,18:48
ΚίτρινοιΛευκωσίας,FeyenordReds,1-2, 2.35 , 2.62 , 3.2 ,1.52,2.11,18:45
ΚίτρινοιΒορρά,Νίκαια,1-1, 1.99 , 3.3 , 3.15 ,1.45,2.27,18:39
Basaksehir,BelgradeReds,1-2, 2.31 , 2.76 , 3.05 ,1.43,2.33,18:36
Σεβίλλη,Βιγιαρεάλ,2-2, 2.18 , 3.05 , 3 ,1.37,2.51,18:33
Μπράγκα,Laziali,2-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,18:30
Μονακό,Anderlecht,1-0, 2.09 , 3.1 , 3.15 ,1.46,2.25,18:21
ShakhtarUnited,Βιγιαρεάλ,1-2, 2.23 , 2.84 , 3.1 ,1.46,2.26,18:18
Μιλάνο,Udine,1-1, 2.12 , 3.1 , 3.05 ,1.39,2.43,18:15
LisbonEagles,Νάπολι,0-1, 2.44 , 2.76 , 2.87 ,1.29,2.81,18:12
Βαλένθια,Φράιμπουργκ,3-1, 1.98 , 3.4 , 3.1 ,1.4,2.41,18:09
Σάλτσμπουργκ,AmsterdamReds,0-1, 2.43 , 2.71 , 2.95 ,1.34,2.6,18:06
Λέστερ,FCBrugge,1-0, 2.23 , 2.8 , 3.2 ,1.52,2.13,18:03
Μαρσέιγ,Μονακό,1-1, 2.26 , 2.87 , 3.05 ,1.39,2.43,18:00
LisbonEagles,MunichReds,1-0, 2.76 , 2.33 , 3.05 ,1.4,2.41,17:54
Πράσινοι,Τραμπζονσπόρ,2-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,17:51
ShakhtarUnited,Περιστέρι,1-0, 2.1 , 3.05 , 3.15 ,1.46,2.26,17:48
Ένωση,Λαμία,1-0, 1.93 , 3.35 , 3.3 ,1.55,2.07,17:45
Eindhoven,TorinoJuve,2-2, 2.71 , 2.29 , 3.2 ,1.52,2.12,17:42
Real,Λίβερπουλ,1-0, 2.39 , 2.59 , 3.15 ,1.51,2.14,17:39
NisCity,Rennais,2-0, 2.42 , 2.72 , 2.95 ,1.34,2.59,17:36
Βαλένθια,Λυών,2-1, 2.28 , 3 , 2.88 ,1.29,2.81,17:33
Partisans,Rosenborg,2-2, 2.15 , 2.89 , 3.25 ,1.55,2.06,17:30
Lipsia,Μπεσίκτας,0-1, 1.99 , 3.3 , 3.15 ,1.45,2.27,17:27
LondonGunners,Μονακό,0-1, 2.18 , 2.97 , 3.1 ,1.42,2.34,17:24
RedDevils,LondonSpurs,2-2, 2.4 , 2.62 , 3.1 ,1.45,2.27,17:21
AmsterdamReds,Λεβερκούζεν,1-2, 2.2 , 3.1 , 2.93 ,1.31,2.71,17:18
Berlin,Κοπεγχάγη,2-0, 2.65 , 2.4 , 3.05 ,1.43,2.33,17:15
Περιστέρι,WolvesCity,0-1, 2.54 , 2.47 , 3.1 ,1.46,2.25,17:12
GalataLions,FCBrugge,0-1, 2.44 , 2.54 , 3.15 ,1.49,2.18,17:09
BetisGreens,VascoBlues,0-2, 2.52 , 2.64 , 2.91 ,1.32,2.7,17:06
Ναντ,Monchengladbach,1-0, 2.7 , 2.3 , 3.2 ,1.52,2.11,17:03
Πράσινοι,ΓουέστΧαμ,3-0, 2.29 , 2.73 , 3.15 ,1.49,2.18,17:00
Ερυθρόλευκοι,Περιστέρι,2-1, 1.94 , 3.35 , 3.3 ,1.54,2.08,16:57
ΚίτρινοιΒορρά,Πράσινοι,1-0, 2.39 , 2.62 , 3.1 ,1.45,2.27,16:54
CelticGreens,Ερυθρόλευκοι,1-1, 2.31 , 2.77 , 3.1 ,1.43,2.33,16:51
Ρόμα,Plzen,0-1, 1.98 , 3.25 , 3.25 ,1.51,2.13,16:48
Βασιλεία,Χόφενχαϊμ,2-2, 2.44 , 2.76 , 2.87 ,1.29,2.81,16:45
Ghent,ShakhtarUnited,1-2, 2.62 , 2.37 , 3.15 ,1.49,2.18,16:39
TorinoJuve,Κάλιαρι,2-1, 1.75 , 3.95 , 3.4 ,1.54,2.08,16:36
Ηράκλειο,Αγρίνιο,1-0, 2.24 , 2.84 , 3.1 ,1.45,2.27,16:33
Laziali,Βιγιαρεάλ,0-2, 2.36 , 2.61 , 3.2 ,1.52,2.12,16:30
Eindhoven,Πόρτο,1-2, 2.45 , 2.54 , 3.15 ,1.49,2.19,16:27
Τορίνο,InterBlues,3-0, 2.74 , 2.31 , 3.1 ,1.46,2.26,16:24
Λεβερκούζεν,Frankfurt,1-1, 2.41 , 2.67 , 3.05 ,1.39,2.43,16:21
Ιωάννινα,Ερυθρόλευκοι,1-1, 2.91 , 2.15 , 3.2 ,1.52,2.12,16:18
Πράσινοι,Τρίπολη,3-1, 2.11 , 3 , 3.2 ,1.51,2.14,16:15
MadridAthletes,Real,1-2, 2.56 , 2.46 , 3.1 ,1.45,2.27,16:12
Τσέλσι,Λέστερ,2-3, 2.46 , 2.53 , 3.15 ,1.48,2.19,16:09
Rennais,Monchengladbach,1-1, 2.7 , 2.3 , 3.2 ,1.52,2.11,16:06
Μπράιτον&ΧoβΆλμπιον,ManchesterBlue,1-3, 2.94 , 2.17 , 3.15 ,1.46,2.25,16:03
Σεβίλλη,Μπαρτσελόνα,1-3, 2.48 , 2.56 , 3.05 ,1.43,2.33,16:00
Νίκαια,ΚίτρινοιΒορρά,2-1, 2.74 , 2.31 , 3.1 ,1.46,2.26,15:57
Plzen,Rosenborg,2-2, 2.21 , 2.81 , 3.2 ,1.52,2.11,15:54
Frankfurt,Πράσινοι,2-1, 2.1 , 3 , 3.2 ,1.52,2.13,15:51
LondonGunners,ΓουέστΧαμ,2-1, 1.99 , 3.4 , 3.1 ,1.39,2.43,23:06
FeyenordReds,ShakhtarUnited,1-1, 2.54 , 2.47 , 3.1 ,1.46,2.25,23:03
Βασιλεία,Μπράγκα,1-0, 2.1 , 3.15 , 3.05 ,1.4,2.41,23:00
Αγρίνιο,ΔικέφαλοςΒορρά,2-1, 2.73 , 2.31 , 3.1 ,1.46,2.25,22:57
ΓουέστΧαμ,CelticGreens,2-2, 2.57 , 2.5 , 3.05 ,1.4,2.41,22:54
Ρόμα,Βιγιαρεάλ,1-0, 2.1 , 3 , 3.2 ,1.51,2.13,22:51
Ναντ,Μονακό,1-0, 2.74 , 2.31 , 3.1 ,1.46,2.26,22:48
ΚίτρινοιΒορρά,Ιωάννινα,0-2, 2.05 , 3.2 , 3.1 ,1.42,2.34,22:45
Ντόρτμουντ,Berlin,1-0, 2.26 , 2.82 , 3.1 ,1.45,2.28,22:42
Frankfurt,Lipsia,2-0, 2.49 , 2.6 , 2.99 ,1.37,2.5,22:39
Μπεσίκτας,FCBergamo,1-1, 2.82 , 2.23 , 3.15 ,1.49,2.19,22:36
Ναντ,Monchengladbach,1-1, 2.7 , 2.3 , 3.2 ,1.52,2.11,22:33
Ηράκλειο,Πράσινοι,1-1, 2.61 , 2.35 , 3.2 ,1.55,2.06,22:30
Μαρσέιγ,NisCity,2-1, 2.07 , 3.25 , 3.05 ,1.36,2.53,22:24
Βαλένθια,Rosenborg,0-3, 1.98 , 3.4 , 3.1 ,1.4,2.41,22:21
WolvesCity,Berlin,0-1, 2.03 , 3.15 , 3.2 ,1.49,2.19,22:15
Χόφενχαϊμ,Monchengladbach,1-0, 2.48 , 2.56 , 3.05 ,1.43,2.33,22:12
LondonSpurs,Πόρτο,2-0, 2.24 , 2.84 , 3.1 ,1.45,2.27,22:09
Νιούκαστλ,ManchesterBlue,0-1, 2.91 , 2.15 , 3.2 ,1.52,2.12,22:06
Monchengladbach,YoungBoysFC,1-2, 2.11 , 3.05 , 3.15 ,1.45,2.27,22:03
LisbonEagles,InterBlues,1-2, 2.57 , 2.5 , 3.05 ,1.4,2.41,22:00
Περιστέρι,Laziali,2-1, 2.35 , 2.62 , 3.2 ,1.52,2.11,21:57
MunichReds,Φράιμπουργκ,0-2, 2.06 , 3.15 , 3.15 ,1.47,2.21,21:54
ShakhtarUnited,NisCity,2-0, 2.03 , 3.15 , 3.2 ,1.49,2.19,21:51
RiverAthletes,FeyenordReds,1-2, 1.99 , 3.3 , 3.15 ,1.45,2.27,21:45
TorinoJuve,Μπεσίκτας,1-2, 1.93 , 3.35 , 3.3 ,1.54,2.08,21:42
Rennais,Λυών,1-3, 2.37 , 2.64 , 3.1 ,1.46,2.26,21:39
Ρόμα,InterBlues,3-0, 2.49 , 2.56 , 3.05 ,1.42,2.34,21:36
Μπόρνμουθ,Leeds,1-1, 2.5 , 2.59 , 2.99 ,1.37,2.51,21:27
Παρί,Ναντ,0-1, 1.84 , 3.65 , 3.35 ,1.54,2.08,21:24
Μπράγκα,Λυών,1-0, 2.57 , 2.5 , 3.05 ,1.4,2.41,21:18
Μονακό,Μαρσέιγ,3-1, 2.41 , 2.67 , 3.05 ,1.39,2.43,21:15
Ρόμα,BetisGreens,1-2, 2.1 , 3 , 3.2 ,1.51,2.13,21:12
Lipsia,Ντόρτμουντ,0-1, 2.37 , 2.6 , 3.15 ,1.51,2.13,21:09
Αντβέρπ,Φράιμπουργκ,2-4, 2.27 , 2.7 , 3.25 ,1.56,2.05,21:06
Ναντ,FeyenordReds,1-0, 2.35 , 2.62 , 3.2 ,1.52,2.11,21:03
SassuoloFC,FCBergamo,2-1, 2.49 , 2.6 , 2.99 ,1.37,2.5,21:00
Σάλτσμπουργκ,SportingLions,2-1, 2.17 , 2.98 , 3.1 ,1.43,2.33,20:57
BetisGreens,Real,2-0, 2.94 , 2.17 , 3.15 ,1.46,2.25,20:54
ShakhtarUnited,Monchengladbach,2-1, 2.37 , 2.64 , 3.1 ,1.46,2.26,20:51
NisCity,Rennais,1-4, 2.42 , 2.72 , 2.95 ,1.34,2.59,20:48
MunichReds,Νάπολι,1-1, 2.07 , 3.2 , 3.1 ,1.41,2.37,20:45
Μπράγκα,Laziali,1-0, 2.35 , 2.62 , 3.2 ,1.52,2.11,20:39
Μιλάνο,Τορίνο,2-2, 2.05 , 3.15 , 3.2 ,1.48,2.2,20:36
Πράσινοι,Fener,2-1, 2.29 , 2.73 , 3.15 ,1.49,2.18,20:33
NisCity,Monchengladbach,3-0, 2.7 , 2.3 , 3.2 ,1.52,2.11,20:27
VascoBlues,Βαλένθια,1-2, 2.04 , 3.3 , 3.05 ,1.37,2.5,20:24
Rosenborg,Μπράγκα,0-3, 2.35 , 2.62 , 3.2 ,1.52,2.11,20:21
Ναντ,BocaBoys,0-1, 2.85 , 2.25 , 3.1 ,1.43,2.33,20:18
Κάλιαρι,InterBlues,3-2, 3.05 , 2.1 , 3.2 ,1.49,2.18,20:15
Νάπολι,LondonGunners,1-0, 2.25 , 2.89 , 3.05 ,1.4,2.42,20:09
Σεβίλλη,Βιγιαρεάλ,1-1, 2.18 , 3.05 , 3 ,1.37,2.51,20:06
Frankfurt,Φράιμπουργκ,1-1, 2.42 , 2.72 , 2.95 ,1.34,2.59,20:03
TorinoJuve,KievWhites,2-4, 2 , 3.3 , 3.15 ,1.45,2.28,20:00
Eindhoven,Frankfurt,0-1, 2.36 , 2.61 , 3.2 ,1.52,2.12,19:54
LondonSpurs,InterBlues,2-1, 2.46 , 2.53 , 3.15 ,1.48,2.19,19:51
Μπεσίκτας,ManchesterBlue,1-1, 3 , 2.08 , 3.25 ,1.55,2.06,19:48
Ναντ,Παρί,1-1, 3 , 2.08 , 3.25 ,1.55,2.06,19:45
ΓουέστΧαμ,LondonGunners,0-1, 2.76 , 2.33 , 3.05 ,1.4,2.41,19:42
SassuoloFC,Νάπολι,2-3, 2.85 , 2.25 , 3.1 ,1.43,2.33,19:39
